 *******************************************************************************
 ** Cite this program as: MOPAC2016, Version: 22.067 , James J. P. Stewart,   **
 **                           web-site: HTTP://OpenMOPAC.net.                 **
 *******************************************************************************
 **                                                                           **
 **                                MOPAC2016                                  **
 **                                                                           **
 *******************************************************************************

                              AM1 CALCULATION RESULTS

 *******************************************************************************
 *  CALCULATION DONE:                                Wed Jun  8 11:06:43 2022  *
 *  AM1        - The AM1 Hamiltonian to be used
 *
 *
 *
 *                 CHARGE ON SYSTEM = 0
 *
 *
 *
 *  T=         - A TIME OF 172800.0 SECONDS REQUESTED
 *  DUMP=N     - RESTART FILE WRITTEN EVERY 7200.0 SECONDS REQUESTED
 *  PRTCHARGE  - PRINT CHARGES IN ARC FILE
 *******************************************************************************
AM1 CHARGE=0 PRTCHAR


   ATOM   CHEMICAL          X               Y               Z
  NUMBER   SYMBOL      (ANGSTROMS)     (ANGSTROMS)     (ANGSTROMS)
 
     1       H          4.05014000      5.49223000      4.22112000   
     2       H          7.71326000     14.88257000     32.93338000   
     3       H         16.74532000      0.76141000      4.22112000   
     4       H         -4.98192000     19.61340000     32.93338000   
     5       H         14.49474000     14.12117000      4.22112000   
     6       H         -2.73134000      6.25364000     32.93338000   
     7       H          7.71326000     14.88257000      4.22112000   
     8       H          4.05014000      5.49223000     32.93338000   
     9       H         -4.98192000     19.61340000      4.22112000   
    10       H         16.74532000      0.76141000     32.93338000   
    11       H         -2.73134000      6.25364000      4.22112000   
    12       H         14.49474000     14.12117000     32.93338000   
    13       H          2.73134000      6.25364000     14.35613000   
    14       H          9.03206000     14.12117000     22.79837000   
    15       H         -7.71326000     14.88257000     14.35613000   
    16       H         19.47666000      5.49223000     22.79837000   
    17       H          4.98192000     19.61340000     14.35613000   
    18       H          6.78148000      0.76141000     22.79837000   
    19       H          9.03206000     14.12117000     14.35613000   
    20       H          2.73134000      6.25364000     22.79837000   
    21       H         19.47666000      5.49223000     14.35613000   
    22       H         -7.71326000     14.88257000     22.79837000   
    23       H          6.78148000      0.76141000     14.35613000   
    24       H          4.98192000     19.61340000     22.79837000   
    25       H          8.57258000      5.93701000      3.58652000   
    26       H          3.19082000     14.43779000     33.56798000   
    27       H         14.09891000      4.45556000      3.58652000   
    28       H         -2.33551000     15.91924000     33.56798000   
    29       H         12.61872000      9.98223000      3.58652000   
    30       H         -0.85532000     10.39258000     33.56798000   
    31       H          3.19082000     14.43779000      3.58652000   
    32       H          8.57258000      5.93701000     33.56798000   
    33       H         -2.33551000     15.91924000      3.58652000   
    34       H         14.09891000      4.45556000     33.56798000   
    35       H         -0.85532000     10.39258000      3.58652000   
    36       H         12.61872000      9.98223000     33.56798000   
    37       H          0.85532000     10.39258000     14.99073000   
    38       H         10.90808000      9.98223000     22.16377000   
    39       H         -3.19082000     14.43779000     14.99073000   
    40       H         14.95422000      5.93701000     22.16377000   
    41       H          2.33551000     15.91924000     14.99073000   
    42       H          9.42789000      4.45556000     22.16377000   
    43       H         10.90808000      9.98223000     14.99073000   
    44       H          0.85532000     10.39258000     22.16377000   
    45       H         14.95422000      5.93701000     14.99073000   
    46       H         -3.19082000     14.43779000     22.16377000   
    47       H          9.42789000      4.45556000     14.99073000   
    48       H          2.33551000     15.91924000     22.16377000   
    49       H          6.60421000      2.69436000      6.77772000   
    50       H          5.15919000     17.68044000     30.37678000   
    51       H         17.89131000      4.37223000      6.77772000   
    52       H         -6.12791000     16.00258000     30.37678000   
    53       H         10.79468000     13.30821000      6.77772000   
    54       H          0.96872000      7.06659000     30.37678000   
    55       H          5.15919000     17.68044000      6.77772000   
    56       H          6.60421000      2.69436000     30.37678000   
    57       H         -6.12791000     16.00258000      6.77772000   
    58       H         17.89131000      4.37223000     30.37678000   
    59       H          0.96872000      7.06659000      6.77772000   
    60       H         10.79468000     13.30821000     30.37678000   
    61       H         -0.96872000      7.06659000     11.79953000   
    62       H         12.73212000     13.30821000     25.35497000   
    63       H         -5.15919000     17.68044000     11.79953000   
    64       H         16.92259000      2.69436000     25.35497000   
    65       H          6.12791000     16.00258000     11.79953000   
    66       H          5.63549000      4.37223000     25.35497000   
    67       H         12.73212000     13.30821000     11.79953000   
    68       H         -0.96872000      7.06659000     25.35497000   
    69       H         16.92259000      2.69436000     11.79953000   
    70       H         -5.15919000     17.68044000     25.35497000   
    71       H          5.63549000      4.37223000     11.79953000   
    72       H          6.12791000     16.00258000     25.35497000   
    73       H          5.15966000      4.25915000      5.62779000   
    74       H          6.60374000     16.11566000     31.52671000   
    75       H         17.25844000      2.33882000      5.62779000   
    76       H         -5.49504000     18.03598000     31.52671000   
    77       H         12.87210000     13.77683000      5.62779000   
    78       H         -1.10870000      6.59797000     31.52671000   
    79       H          6.60374000     16.11566000      5.62779000   
    80       H          5.15966000      4.25915000     31.52671000   
    81       H         -5.49504000     18.03598000      5.62779000   
    82       H         17.25844000      2.33882000     31.52671000   
    83       H         -1.10870000      6.59797000      5.62779000   
    84       H         12.87210000     13.77683000     31.52671000   
    85       H          1.10870000      6.59797000     12.94946000   
    86       H         10.65470000     13.77683000     24.20504000   
    87       H         -6.60374000     16.11566000     12.94946000   
    88       H         18.36714000      4.25915000     24.20504000   
    89       H          5.49504000     18.03598000     12.94946000   
    90       H          6.26836000      2.33882000     24.20504000   
    91       H         10.65470000     13.77683000     12.94946000   
    92       H          1.10870000      6.59797000     24.20504000   
    93       H         18.36714000      4.25915000     12.94946000   
    94       H         -6.60374000     16.11566000     24.20504000   
    95       H          6.26836000      2.33882000     12.94946000   
    96       H          5.49504000     18.03598000     24.20504000   
    97       H          0.88378000      8.23000000      1.93686000   
    98       H         10.87962000     12.14481000     35.21764000   
    99       H          4.19412000     17.02519000      1.93686000   
   100       H          7.56928000      3.34962000     35.21764000   
   101       H         -5.07791000     15.49443000      1.93686000   
   102       H         16.84131000      4.88038000     35.21764000   
   103       H         10.87962000     12.14481000      1.93686000   
   104       H          0.88378000      8.23000000     35.21764000   
   105       H          7.56928000      3.34962000      1.93686000   
   106       H          4.19412000     17.02519000     35.21764000   
   107       H         16.84131000      4.88038000      1.93686000   
   108       H         -5.07791000     15.49443000     35.21764000   
   109       H          6.68549000      4.88038000     16.64039000   
   110       H          5.07791000     15.49443000     20.51411000   
   111       H         12.64718000     12.14481000     16.64039000   
   112       H         -0.88378000      8.23000000     20.51411000   
   113       H         15.95752000      3.34962000     16.64039000   
   114       H         -4.19412000     17.02519000     20.51411000   
   115       H          5.07791000     15.49443000     16.64039000   
   116       H          6.68549000      4.88038000     20.51411000   
   117       H         -0.88378000      8.23000000     16.64039000   
   118       H         12.64718000     12.14481000     20.51411000   
   119       H         -4.19412000     17.02519000     16.64039000   
   120       H         15.95752000      3.34962000     20.51411000   
   121       H          4.66125000     10.16968000      1.24207000   
   122       H          7.10215000     10.20513000     35.91243000   
   123       H          0.62558000     19.32673000      1.24207000   
   124       H         11.13782000      1.04808000     35.91243000   
   125       H         -5.28682000     11.25321000      1.24207000   
   126       H         17.05022000      9.12160000     35.91243000   
   127       H          7.10215000     10.20513000      1.24207000   
   128       H          4.66125000     10.16968000     35.91243000   
   129       H         11.13782000      1.04808000      1.24207000   
   130       H          0.62558000     19.32673000     35.91243000   
   131       H         17.05022000      9.12160000      1.24207000   
   132       H         -5.28682000     11.25321000     35.91243000   
   133       H          6.47658000      9.12160000     17.33518000   
   134       H          5.28682000     11.25321000     19.81932000   
   135       H         16.42465000     10.20513000     17.33518000   
   136       H         -4.66125000     10.16968000     19.81932000   
   137       H         12.38898000      1.04808000     17.33518000   
   138       H         -0.62558000     19.32673000     19.81932000   
   139       H          5.28682000     11.25321000     17.33518000   
   140       H          6.47658000      9.12160000     19.81932000   
   141       H         -4.66125000     10.16968000     17.33518000   
   142       H         16.42465000     10.20513000     19.81932000   
   143       H         -0.62558000     19.32673000     17.33518000   
   144       H         12.38898000      1.04808000     19.81932000   
   145       H          5.80606000      8.43008000      2.53728000   
   146       H          5.95734000     11.94473000     34.61722000   
   147       H         13.32311000      0.81316000      2.53728000   
   148       H         -1.55971000     19.56165000     34.61722000   
   149       H         16.16103000     11.13157000      2.53728000   
   150       H         -4.39763000      9.24323000     34.61722000   
   151       H          5.95734000     11.94473000      2.53728000   
   152       H          5.80606000      8.43008000     34.61722000   
   153       H         -1.55971000     19.56165000      2.53728000   
   154       H         13.32311000      0.81316000     34.61722000   
   155       H         -4.39763000      9.24323000      2.53728000   
   156       H         16.16103000     11.13157000     34.61722000   
   157       H          4.39763000      9.24323000     16.03997000   
   158       H          7.36577000     11.13157000     21.11453000   
   159       H         -5.95734000     11.94473000     16.03997000   
   160       H         17.72074000      8.43008000     21.11453000   
   161       H          1.55971000     19.56165000     16.03997000   
   162       H         10.20369000      0.81316000     21.11453000   
   163       H          7.36577000     11.13157000     16.03997000   
   164       H          4.39763000      9.24323000     21.11453000   
   165       H         17.72074000      8.43008000     16.03997000   
   166       H         -5.95734000     11.94473000     21.11453000   
   167       H         10.20369000      0.81316000     16.03997000   
   168       H          1.55971000     19.56165000     21.11453000   
   169       H          7.96100000      0.78402000      6.60867000   
   170       H          3.80240000     19.59078000     30.54583000   
   171       H         18.86732000      6.50242000      6.60867000   
   172       H         -7.10392000     13.87239000     30.54583000   
   173       H          8.46188000     13.08837000      6.60867000   
   174       H          3.30152000      7.28644000     30.54583000   
   175       H          3.80240000     19.59078000      6.60867000   
   176       H          7.96100000      0.78402000     30.54583000   
   177       H         -7.10392000     13.87239000      6.60867000   
   178       H         18.86732000      6.50242000     30.54583000   
   179       H          3.30152000      7.28644000      6.60867000   
   180       H          8.46188000     13.08837000     30.54583000   
   181       H         -3.30152000      7.28644000     11.96858000   
   182       H         15.06492000     13.08837000     25.18592000   
   183       H         -3.80240000     19.59078000     11.96858000   
   184       H         15.56580000      0.78402000     25.18592000   
   185       H          7.10392000     13.87239000     11.96858000   
   186       H          4.65948000      6.50242000     25.18592000   
   187       H         15.06492000     13.08837000     11.96858000   
   188       H         -3.30152000      7.28644000     25.18592000   
   189       H         15.56580000      0.78402000     11.96858000   
   190       H         -3.80240000     19.59078000     25.18592000   
   191       H          4.65948000      6.50242000     11.96858000   
   192       H          7.10392000     13.87239000     25.18592000   
   193       H         -2.43349000     19.76336000      8.05510000   
   194       H         14.19689000      0.61145000     29.09940000   
   195       H         -4.13542000      8.38566000      8.05510000   
   196       H         15.89882000     11.98915000     29.09940000   
   197       H          6.56892000     12.60060000      8.05510000   
   198       H          5.19448000      7.77421000     29.09940000   
   199       H         14.19689000      0.61145000      8.05510000   
   200       H         -2.43349000     19.76336000     29.09940000   
   201       H         15.89882000     11.98915000      8.05510000   
   202       H         -4.13542000      8.38566000     29.09940000   
   203       H          5.19448000      7.77421000      8.05510000   
   204       H          6.56892000     12.60060000     29.09940000   
   205       H         18.33232000      7.77421000     10.52215000   
   206       H         -6.56892000     12.60060000     26.63235000   
   207       H          9.32991000      0.61145000     10.52215000   
   208       H          2.43349000     19.76336000     26.63235000   
   209       H          7.62798000     11.98915000     10.52215000   
   210       H          4.13542000      8.38566000     26.63235000   
   211       H         -6.56892000     12.60060000     10.52215000   
   212       H         18.33232000      7.77421000     26.63235000   
   213       H          2.43349000     19.76336000     10.52215000   
   214       H          9.32991000      0.61145000     26.63235000   
   215       H          4.13542000      8.38566000     10.52215000   
   216       H          7.62798000     11.98915000     26.63235000   
   217       H         12.38157000      2.44151000      8.09522000   
   218       H         -0.61817000     17.93329000     29.05928000   
   219       H         15.22160000      9.50199000      8.09522000   
   220       H         -3.45820000     10.87281000     29.05928000   
   221       H          7.68703000      8.43130000      8.09522000   
   222       H          4.07637000     11.94351000     29.05928000   
   223       H         -0.61817000     17.93329000      8.09522000   
   224       H         12.38157000      2.44151000     29.05928000   
   225       H         -3.45820000     10.87281000      8.09522000   
   226       H         15.22160000      9.50199000     29.05928000   
   227       H          4.07637000     11.94351000      8.09522000   
   228       H          7.68703000      8.43130000     29.05928000   
   229       H         -4.07637000     11.94351000     10.48203000   
   230       H         15.83977000      8.43130000     26.67247000   
   231       H          0.61817000     17.93329000     10.48203000   
   232       H         11.14523000      2.44151000     26.67247000   
   233       H          3.45820000     10.87281000     10.48203000   
   234       H          8.30520000      9.50199000     26.67247000   
   235       H         15.83977000      8.43130000     10.48203000   
   236       H         -4.07637000     11.94351000     26.67247000   
   237       H         11.14523000      2.44151000     10.48203000   
   238       H          0.61817000     17.93329000     26.67247000   
   239       H          8.30520000      9.50199000     10.48203000   
   240       H          3.45820000     10.87281000     26.67247000   
   241       H         10.98184000      3.86918000      6.74317000   
   242       H          0.78156000     16.50563000     30.41133000   
   243       H         14.68508000      7.57596000      6.74317000   
   244       H         -2.92168000     12.79884000     30.41133000   
   245       H          9.62328000      8.92967000      6.74317000   
   246       H          2.14012000     11.44514000     30.41133000   
   247       H          0.78156000     16.50563000      6.74317000   
   248       H         10.98184000      3.86918000     30.41133000   
   249       H         -2.92168000     12.79884000      6.74317000   
   250       H         14.68508000      7.57596000     30.41133000   
   251       H          2.14012000     11.44514000      6.74317000   
   252       H          9.62328000      8.92967000     30.41133000   
   253       H         -2.14012000     11.44514000     11.83408000   
   254       H         13.90352000      8.92967000     25.32042000   
   255       H         -0.78156000     16.50563000     11.83408000   
   256       H         12.54496000      3.86918000     25.32042000   
   257       H          2.92168000     12.79884000     11.83408000   
   258       H          8.84172000      7.57596000     25.32042000   
   259       H         13.90352000      8.92967000     11.83408000   
   260       H         -2.14012000     11.44514000     25.32042000   
   261       H         12.54496000      3.86918000     11.83408000   
   262       H         -0.78156000     16.50563000     25.32042000   
   263       H          8.84172000      7.57596000     11.83408000   
   264       H          2.92168000     12.79884000     25.32042000   
   265       H          2.57148000     13.46326000     21.06883000   
   266       H          9.19192000      6.91154000     16.08567000   
   267       H         -1.18187000     15.87014000     21.06883000   
   268       H         12.94527000      4.50467000     16.08567000   
   269       H         -1.38961000     11.41621000     21.06883000   
   270       H         13.15301000      8.95860000     16.08567000   
   271       H          9.19192000      6.91154000     21.06883000   
   272       H          2.57148000     13.46326000     16.08567000   
   273       H         12.94527000      4.50467000     21.06883000   
   274       H         -1.18187000     15.87014000     16.08567000   
   275       H         13.15301000      8.95860000     21.06883000   
   276       H         -1.38961000     11.41621000     16.08567000   
   277       H         10.37379000      8.95860000     34.66292000   
   278       H          1.38961000     11.41621000      2.49158000   
   279       H         14.33488000      6.91154000     34.66292000   
   280       H         -2.57148000     13.46326000      2.49158000   
   281       H         10.58153000      4.50467000     34.66292000   
   282       H          1.18187000     15.87014000      2.49158000   
   283       H          1.38961000     11.41621000     34.66292000   
   284       H         10.37379000      8.95860000      2.49158000   
   285       H         -2.57148000     13.46326000     34.66292000   
   286       H         14.33488000      6.91154000      2.49158000   
   287       H          1.18187000     15.87014000     34.66292000   
   288       H         10.58153000      4.50467000      2.49158000   
   289       H          4.61572000      4.98898000     21.83756000   
   290       H          7.14768000     15.38583000     15.31694000   
   291       H         16.89836000      1.50285000     21.83756000   
   292       H         -5.13496000     18.87196000     15.31694000   
   293       H         13.77612000     13.88299000     21.83756000   
   294       H         -2.01272000      6.49182000     15.31694000   
   295       H          7.14768000     15.38583000     21.83756000   
   296       H          4.61572000      4.98898000     15.31694000   
   297       H         -5.13496000     18.87196000     21.83756000   
   298       H         16.89836000      1.50285000     15.31694000   
   299       H         -2.01272000      6.49182000     21.83756000   
   300       H         13.77612000     13.88299000     15.31694000   
   301       H          2.01272000      6.49182000     33.89419000   
   302       H          9.75068000     13.88299000      3.26031000   
   303       H         -7.14768000     15.38583000     33.89419000   
   304       H         18.91108000      4.98898000      3.26031000   
   305       H          5.13496000     18.87196000     33.89419000   
   306       H          6.62844000      1.50285000      3.26031000   
   307       H          9.75068000     13.88299000     33.89419000   
   308       H          2.01272000      6.49182000      3.26031000   
   309       H         18.91108000      4.98898000     33.89419000   
   310       H         -7.14768000     15.38583000      3.26031000   
   311       H          6.62844000      1.50285000     33.89419000   
   312       H          5.13496000     18.87196000      3.26031000   
   313       H         -0.00001000     13.58321000     21.02573000   
   314       H         11.76341000      6.79160000     16.12877000   
   315       H         11.76341000      6.79160000     21.02573000   
   316       H         -0.00001000     13.58321000     16.12877000   
   317       H         11.76341000      6.79160000     34.70602000   
   318       H         -0.00001000     13.58321000      2.44848000   
   319       H         -0.00001000     13.58321000     34.70602000   
   320       H         11.76341000      6.79160000      2.44848000   
   321       C          4.66348000      6.24814000      3.75186000   
   322       C          7.09992000     14.12667000     33.40264000   
   323       C         15.78401000      0.91463000      3.75186000   
   324       C         -4.02061000     19.46018000     33.40264000   
   325       C         14.84271000     13.21204000      3.75186000   
   326       C         -3.07931000      7.16276000     33.40264000   
   327       C          7.09992000     14.12667000      3.75186000   
   328       C          4.66348000      6.24814000     33.40264000   
   329       C         -4.02061000     19.46018000      3.75186000   
   330       C         15.78401000      0.91463000     33.40264000   
   331       C         -3.07931000      7.16276000      3.75186000   
   332       C         14.84271000     13.21204000     33.40264000   
   333       C          3.07931000      7.16276000     14.82539000   
   334       C          8.68409000     13.21204000     22.32911000   
   335       C         -7.09992000     14.12667000     14.82539000   
   336       C         18.86332000      6.24814000     22.32911000   
   337       C          4.02061000     19.46018000     14.82539000   
   338       C          7.74279000      0.91463000     22.32911000   
   339       C          8.68409000     13.21204000     14.82539000   
   340       C          3.07931000      7.16276000     22.32911000   
   341       C         18.86332000      6.24814000     14.82539000   
   342       C         -7.09992000     14.12667000     22.32911000   
   343       C          7.74279000      0.91463000     14.82539000   
   344       C          4.02061000     19.46018000     22.32911000   
   345       C          8.13839000      5.22206000      4.27500000   
   346       C          3.62501000     15.15274000     32.87950000   
   347       C         14.93517000      4.43702000      4.27500000   
   348       C         -3.17177000     15.93778000     32.87950000   
   349       C         12.21664000     10.71572000      4.27500000   
   350       C         -0.45324000      9.65908000     32.87950000   
   351       C          3.62501000     15.15274000      4.27500000   
   352       C          8.13839000      5.22206000     32.87950000   
   353       C         -3.17177000     15.93778000      4.27500000   
   354       C         14.93517000      4.43702000     32.87950000   
   355       C         -0.45324000      9.65908000      4.27500000   
   356       C         12.21664000     10.71572000     32.87950000   
   357       C          0.45324000      9.65908000     14.30225000   
   358       C         11.31016000     10.71572000     22.85225000   
   359       C         -3.62501000     15.15274000     14.30225000   
   360       C         15.38841000      5.22206000     22.85225000   
   361       C          3.17177000     15.93778000     14.30225000   
   362       C          8.59163000      4.43702000     22.85225000   
   363       C         11.31016000     10.71572000     14.30225000   
   364       C          0.45324000      9.65908000     22.85225000   
   365       C         15.38841000      5.22206000     14.30225000   
   366       C         -3.62501000     15.15274000     22.85225000   
   367       C          8.59163000      4.43702000     14.30225000   
   368       C          3.17177000     15.93778000     22.85225000   
   369       C          8.96983000      4.31416000      4.93375000   
   370       C          2.79357000     16.06064000     32.22075000   
   371       C         15.30571000      5.61102000      4.93375000   
   372       C         -3.54231000     14.76379000     32.22075000   
   373       C         11.01466000     10.44963000      4.93375000   
   374       C          0.74874000      9.92518000     32.22075000   
   375       C          2.79357000     16.06064000      4.93375000   
   376       C          8.96983000      4.31416000     32.22075000   
   377       C         -3.54231000     14.76379000      4.93375000   
   378       C         15.30571000      5.61102000     32.22075000   
   379       C          0.74874000      9.92518000      4.93375000   
   380       C         11.01466000     10.44963000     32.22075000   
   381       C         -0.74874000      9.92518000     13.64350000   
   382       C         12.51214000     10.44963000     23.51100000   
   383       C         -2.79357000     16.06064000     13.64350000   
   384       C         14.55697000      4.31416000     23.51100000   
   385       C          3.54231000     14.76379000     13.64350000   
   386       C          8.22109000      5.61102000     23.51100000   
   387       C         12.51214000     10.44963000     13.64350000   
   388       C         -0.74874000      9.92518000     23.51100000   
   389       C         14.55697000      4.31416000     13.64350000   
   390       C         -2.79357000     16.06064000     23.51100000   
   391       C          8.22109000      5.61102000     13.64350000   
   392       C          3.54231000     14.76379000     23.51100000   
   393       C          8.43706000      3.37998000      5.83920000   
   394       C          3.32634000     16.99483000     31.31530000   
   395       C         16.38112000      5.61672000      5.83920000   
   396       C         -4.61772000     14.75808000     31.31530000   
   397       C         10.47201000     11.37811000      5.83920000   
   398       C          1.29139000      8.99670000     31.31530000   
   399       C          3.32634000     16.99483000      5.83920000   
   400       C          8.43706000      3.37998000     31.31530000   
   401       C         -4.61772000     14.75808000      5.83920000   
   402       C         16.38112000      5.61672000     31.31530000   
   403       C          1.29139000      8.99670000      5.83920000   
   404       C         10.47201000     11.37811000     31.31530000   
   405       C         -1.29139000      8.99670000     12.73805000   
   406       C         13.05479000     11.37811000     24.41645000   
   407       C         -3.32634000     16.99483000     12.73805000   
   408       C         15.08974000      3.37998000     24.41645000   
   409       C          4.61772000     14.75808000     12.73805000   
   410       C          7.14568000      5.61672000     24.41645000   
   411       C         13.05479000     11.37811000     12.73805000   
   412       C         -1.29139000      8.99670000     24.41645000   
   413       C         15.08974000      3.37998000     12.73805000   
   414       C         -3.32634000     16.99483000     24.41645000   
